epoch,train_loss,val_loss,lr,miou,oa,non_iou,landslide_iou,landslide_f1,precision,recall,tn,fp,fn,tp,best_landslide_iou
13,0.577859,0.680297,2.6768616441126075e-05,0.708442,0.98753,0.987411,0.429472,0.600882,0.664873,0.548127,3926342.0,18993.0,31064.0,37681.0,0.44083294675532186
14,0.571009,0.779638,2.6275599969422212e-05,0.648039,0.986124,0.986037,0.310041,0.47333,0.67624,0.364085,3933352.0,11983.0,43716.0,25029.0,0.44083294675532186
15,0.561974,0.755325,2.5753048327204935e-05,0.660181,0.9866,0.986509,0.333853,0.500585,0.691923,0.392145,3933332.0,12003.0,41787.0,26958.0,0.44083294675532186
16,0.558689,0.772853,2.520239379220344e-05,0.652667,0.986041,0.985949,0.319384,0.484142,0.659435,0.382471,3931756.0,13579.0,42452.0,26293.0,0.44083294675532186
17,0.555997,0.745021,2.4625145670222638e-05,0.659296,0.98578,0.985678,0.332913,0.499527,0.628733,0.414372,3928514.0,16821.0,40259.0,28486.0,0.44083294675532186
18,0.551204,0.825451,2.4022886158240854e-05,0.639005,0.986042,0.985961,0.29205,0.452072,0.689703,0.336228,3934936.0,10399.0,45631.0,23114.0,0.44083294675532186
19,0.550506,0.752863,2.3397266007717887e-05,0.660718,0.985533,0.985426,0.336009,0.503004,0.610944,0.427478,3926621.0,18714.0,39358.0,29387.0,0.44083294675532186
20,0.550576,0.827674,2.2749999999999994e-05,0.638851,0.985959,0.985877,0.291824,0.451802,0.681714,0.337857,3934491.0,10844.0,45519.0,23226.0,0.44083294675532186
21,0.542378,0.746512,2.2082862246223422e-05,0.662276,0.986602,0.986509,0.338043,0.50528,0.687192,0.39952,3932833.0,12502.0,41280.0,27465.0,0.44083294675532186
22,0.541314,0.706978,2.13976813245991e-05,0.689676,0.986607,0.98649,0.392863,0.564108,0.637225,0.506044,3925530.0,19805.0,33957.0,34788.0,0.44083294675532186
23,0.536257,0.677095,2.0696335268406854e-05,0.705906,0.987342,0.987222,0.42459,0.596087,0.657172,0.545392,3925776.0,19559.0,31252.0,37493.0,0.44083294675532186
24,0.536325,0.780246,1.9980746418436735e-05,0.646343,0.986247,0.986163,0.306523,0.46922,0.691941,0.354964,3934471.0,10864.0,44343.0,24402.0,0.44083294675532186
25,0.532253,0.789523,1.925287615398655e-05,0.644976,0.985992,0.985905,0.304046,0.466312,0.670872,0.35735,3933283.0,12052.0,44179.0,24566.0,0.44083294675532186
26,0.53345,0.738785,1.8514719516857505e-05,0.665063,0.986207,0.986107,0.34402,0.511927,0.649677,0.422373,3929678.0,15657.0,39709.0,29036.0,0.44083294675532186
27,0.527706,0.643011,1.7768299743083344e-05,0.723321,0.987866,0.98774,0.458902,0.629106,0.660089,0.600902,3924063.0,21272.0,27436.0,41309.0,0.4589022073608318
28,0.52868,0.67586,1.701566271738097e-05,0.706775,0.98727,0.987148,0.426402,0.59787,0.65127,0.552564,3924995.0,20340.0,30759.0,37986.0,0.4589022073608318
29,0.527048,0.714648,1.625887136552268e-05,0.682568,0.9869,0.986795,0.378341,0.548981,0.66891,0.465517,3929495.0,15840.0,36743.0,32002.0,0.4589022073608318
30,0.525755,0.796569,1.55e-05,0.645136,0.986241,0.986157,0.304115,0.466393,0.69439,0.351109,3934712.0,10623.0,44608.0,24137.0,0.4589022073608318
31,0.523982,0.798086,1.4741128634477315e-05,0.649192,0.985732,0.985639,0.312745,0.476475,0.641132,0.379111,3930747.0,14588.0,42683.0,26062.0,0.4589022073608318
32,0.523349,0.811754,1.3984337282619027e-05,0.646958,0.985901,0.985812,0.308104,0.47107,0.658807,0.366601,3932283.0,13052.0,43543.0,25202.0,0.4589022073608318
33,0.519203,0.806743,1.3231700256916652e-05,0.649651,0.98542,0.985322,0.313981,0.477908,0.617872,0.389643,3928769.0,16566.0,41959.0,26786.0,0.4589022073608318
34,0.521791,0.808891,1.2485280483142488e-05,0.647825,0.985954,0.985865,0.309785,0.473031,0.661595,0.368114,3932391.0,12944.0,43439.0,25306.0,0.4589022073608318
35,0.521348,0.767502,1.1747123846013451e-05,0.654387,0.985527,0.985426,0.323348,0.488682,0.618652,0.40384,3928222.0,17113.0,40983.0,27762.0,0.4589022073608318
36,0.516882,0.81106,1.1019253581563263e-05,0.64903,0.985859,0.985768,0.312293,0.47595,0.651419,0.374951,3931542.0,13793.0,42969.0,25776.0,0.4589022073608318
37,0.516247,0.779409,1.0303664731593145e-05,0.652723,0.984949,0.984842,0.320603,0.485541,0.585557,0.414707,3925157.0,20178.0,40236.0,28509.0,0.4589022073608318
38,0.515361,0.735127,9.602318675400898e-06,0.666232,0.985558,0.985446,0.347019,0.515239,0.605928,0.448164,3925298.0,20037.0,37936.0,30809.0,0.4589022073608318
39,0.514767,0.785272,8.91713775377657e-06,0.652586,0.98524,0.985137,0.320036,0.48489,0.602615,0.405644,3926946.0,18389.0,40859.0,27886.0,0.4589022073608318
40,0.513148,0.815894,8.25e-06,0.648971,0.985558,0.985462,0.312481,0.476168,0.628464,0.383286,3929758.0,15577.0,42396.0,26349.0,0.4589022073608318
41,0.513294,0.806622,7.602733992282109e-06,0.648954,0.985792,0.9857,0.312209,0.475853,0.646159,0.376595,3931158.0,14177.0,42856.0,25889.0,0.4589022073608318
42,0.513715,0.807587,6.977113841759139e-06,0.648997,0.985794,0.985702,0.312293,0.47595,0.64626,0.376682,3931161.0,14174.0,42850.0,25895.0,0.4589022073608318
43,0.510835,0.77773,6.374854329777358e-06,0.656237,0.98579,0.985692,0.326783,0.492594,0.634034,0.402749,3929354.0,15981.0,41058.0,27687.0,0.4589022073608318
44,0.51263,0.786227,5.7976062077965595e-06,0.653094,0.985331,0.985228,0.320959,0.485949,0.607659,0.404859,3927365.0,17970.0,40913.0,27832.0,0.4589022073608318
45,0.510876,0.75492,5.246951672795061e-06,0.658464,0.98543,0.985324,0.331604,0.498052,0.607402,0.422067,3926581.0,18754.0,39730.0,29015.0,0.4589022073608318
46,0.50995,0.716532,4.724400030577786e-06,0.680664,0.98591,0.985789,0.375538,0.546024,0.609101,0.494785,3923506.0,21829.0,34731.0,34014.0,0.4589022073608318
47,0.507011,0.798425,4.231383558873922e-06,0.651131,0.985462,0.985363,0.316898,0.48128,0.618718,0.393803,3928652.0,16683.0,41673.0,27072.0,0.4589022073608318
48,0.507485,0.771852,3.769253581563263e-06,0.656312,0.985441,0.985337,0.327286,0.493166,0.610635,0.413601,3927205.0,18130.0,40312.0,28433.0,0.4589022073608318
49,0.506687,0.791075,3.3392767647913527e-06,0.651419,0.985778,0.985683,0.317154,0.481574,0.640877,0.385701,3930477.0,14858.0,42230.0,26515.0,0.4589022073608318
50,0.508093,0.76153,2.9426316451256386e-06,0.658342,0.985771,0.98567,0.331014,0.497386,0.629519,0.411099,3928703.0,16632.0,40484.0,28261.0,0.4589022073608318
51,0.507836,0.770086,2.580405399268667e-06,0.656781,0.98556,0.985457,0.328106,0.494096,0.617603,0.411754,3927809.0,17526.0,40439.0,28306.0,0.4589022073608318
52,0.504753,0.757284,2.2535908641822855e-06,0.658323,0.985824,0.985724,0.330923,0.497283,0.633183,0.409412,3929030.0,16305.0,40600.0,28145.0,0.4589022073608318
53,0.505132,0.779746,1.963083815790574e-06,0.653582,0.98563,0.985532,0.321631,0.486719,0.626788,0.397818,3929051.0,16284.0,41397.0,27348.0,0.4589022073608318
54,0.504504,0.798439,1.7096805137202735e-06,0.651106,0.985652,0.985556,0.316655,0.480999,0.632058,0.388217,3929799.0,15536.0,42057.0,26688.0,0.4589022073608318
55,0.507833,0.789465,1.4940755188085092e-06,0.65225,0.985713,0.985617,0.318883,0.483565,0.634713,0.390559,3929883.0,15452.0,41896.0,26849.0,0.4589022073608318
56,0.505836,0.786592,1.3168597893598172e-06,0.652267,0.985632,0.985535,0.318999,0.483698,0.628849,0.392989,3929390.0,15945.0,41729.0,27016.0,0.4589022073608318
57,0.505604,0.782975,1.1785190613705039e-06,0.653252,0.985471,0.98537,0.321135,0.48615,0.616445,0.401324,3928169.0,17166.0,41156.0,27589.0,0.4589022073608318
58,0.503537,0.793709,1.0794325171600355e-06,0.652182,0.985611,0.985513,0.318852,0.483529,0.627463,0.393309,3929282.0,16053.0,41707.0,27038.0,0.4589022073608318
59,0.504059,0.795054,1.0198717460586794e-06,0.652173,0.985706,0.98561,0.318737,0.483397,0.634325,0.390487,3929860.0,15475.0,41901.0,26844.0,0.4589022073608318
60,0.505701,0.786262,1e-06,0.652846,0.985307,0.985205,0.320487,0.485407,0.606489,0.404626,3927287.0,18048.0,40929.0,27816.0,0.4589022073608318
